VH_F_Skin,VH_F_skin,"CD68 
/ Macrophage",77923
VH_F_Skin,VH_F_skin,T-Killer,26342
VH_F_Skin,VH_F_skin,T-reg,66276
VH_F_Skin,VH_F_skin,T-helper,730937
VH_M_Skin,VH_M_skin,"CD68 
/ Macrophage",140151
VH_M_Skin,VH_M_skin,T-Killer,51356
VH_M_Skin,VH_M_skin,T-reg,183849
VH_M_Skin,VH_M_skin,T-helper,1313605
